State,Year,TimeInterval,name,Unit,Measure,Value
ND,2018,Annual,North Dakota,"Rate per 100,000 Population",Crime Incident Related to Heroin,38.50283121
NE,2005,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.182240981
NE,2006,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.357265986
NE,2007,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.657374676
NE,2008,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.327960789
NE,2009,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.171745171
NE,2010,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.31951689
NE,2011,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.299202774
NE,2012,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.449187868
NE,2013,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.300497474
NE,2014,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.73945245
NE,2015,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,1.196185126
NE,2016,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,2.067238067
NE,2017,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,2.603347697
NE,2018,Annual,Nebraska,"Rate per 100,000 Population",Crime Incident Related to Heroin,3.205612096
NH,2005,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,20.81632487
NH,2006,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,15.72243057
NH,2007,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,13.15554369
NH,2008,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,16.21122706
NH,2009,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,17.39755039
NH,2010,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,18.16446018
NH,2011,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,25.93268081
NH,2012,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,35.26576839
NH,2013,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,63.53428522
NH,2014,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,105.2798336
NH,2015,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,144.2289502
NH,2016,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,131.2192878
NH,2017,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,131.6633313
NH,2018,Annual,New Hampshire,"Rate per 100,000 Population",Crime Incident Related to Heroin,130.6742427
NJ,2005,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2006,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2007,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2008,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2009,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2010,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2011,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2012,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2013,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2014,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2015,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2016,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2017,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NJ,2018,Annual,New Jersey,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2005,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2006,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2007,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2008,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2009,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2010,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2011,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2012,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2013,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2014,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2015,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2016,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2017,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NM,2018,Annual,New Mexico,"Rate per 100,000 Population",Crime Incident Related to Heroin,75.47876179
NV,2005,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2006,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2007,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2008,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2009,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2010,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2011,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2012,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2013,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2014,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2015,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2016,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2017,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NV,2018,Annual,Nevada,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2005,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2006,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2007,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2008,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2009,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2010,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2011,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2012,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2013,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2014,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2015,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2016,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2017,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
NY,2018,Annual,New York,"Rate per 100,000 Population",Crime Incident Related to Heroin,
OH,2005,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,12.61211476
OH,2006,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,12.38330218
OH,2007,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,13.32506675
OH,2008,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,20.25141238
OH,2009,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,27.3892878
OH,2010,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,27.84533037
OH,2011,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,33.90192894
OH,2012,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,49.05361524
OH,2013,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,61.77311082
OH,2014,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,72.47441519
OH,2015,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,74.4820999
OH,2016,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,69.29681213
OH,2017,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,66.8223191
OH,2018,Annual,Ohio,"Rate per 100,000 Population",Crime Incident Related to Heroin,53.07638572
OK,2005,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,
OK,2006,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,
OK,2007,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,
OK,2008,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.831027233
OK,2009,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,1.411387071
OK,2010,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,1.639580195
OK,2011,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,2.490106274
OK,2012,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,2.138347355
OK,2013,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,1.635755254
OK,2014,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,1.835048696
OK,2015,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,2.402545959
OK,2016,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,7.682319036
OK,2017,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,5.640374964
OK,2018,Annual,Oklahoma,"Rate per 100,000 Population",Crime Incident Related to Heroin,7.927125931
OR,2005,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,12.94136164
OR,2006,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,10.34621361
OR,2007,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,9.434470861
OR,2008,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,12.53334447
OR,2009,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,25.47768478
OR,2010,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,28.16648398
OR,2011,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,34.25395487
OR,2012,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,46.39155789
OR,2013,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,64.06001062
OR,2014,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,84.59610157
OR,2015,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,128.328344
OR,2016,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,92.9459151
OR,2017,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,100.9375811
OR,2018,Annual,Oregon,"Rate per 100,000 Population",Crime Incident Related to Heroin,99.97747611
PA,2005,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,
PA,2006,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,
PA,2007,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,
PA,2008,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,
PA,2009,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,
PA,2010,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,
PA,2011,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,
PA,2012,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,
PA,2013,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,20.511979
PA,2014,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,34.52063392
PA,2015,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,49.86465308
PA,2016,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,42.65660143
PA,2017,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,49.6626871
PA,2018,Annual,Pennsylvania,"Rate per 100,000 Population",Crime Incident Related to Heroin,38.57719395
RI,2005,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,12.16789931
RI,2006,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,9.78728045
RI,2007,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,17.43593242
RI,2008,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,20.9292591
RI,2009,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,21.16390119
RI,2010,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,17.10870455
RI,2011,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,20.25232121
RI,2012,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,26.20198011
RI,2013,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,39.35491989
RI,2014,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,43.17793362
RI,2015,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,42.28230264
RI,2016,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,43.11243344
RI,2017,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,31.07893009
RI,2018,Annual,Rhode Island,"Rate per 100,000 Population",Crime Incident Related to Heroin,24.89867753
SC,2005,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,4.782083502
SC,2006,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,5.004145796
SC,2007,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,4.985744381
SC,2008,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,4.423504055
SC,2009,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,6.092475004
SC,2010,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,5.268873418
SC,2011,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,5.270642139
SC,2012,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,6.38179894
SC,2013,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,12.10678953
SC,2014,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,18.00382676
SC,2015,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,23.68078059
SC,2016,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,32.93301913
SC,2017,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,42.0232114
SC,2018,Annual,South Carolina,"Rate per 100,000 Population",Crime Incident Related to Heroin,44.26428198
SD,2005,Annual,South Dakota,"Rate per 100,000 Population",Crime Incident Related to Heroin,0
SD,2006,Annual,South Dakota,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.177940376
SD,2007,Annual,South Dakota,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.151994394
SD,2008,Annual,South Dakota,"Rate per 100,000 Population",Crime Incident Related to Heroin,0.435628612
